timestamp,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_price,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate,BTCUSDT_funding_rate
2023-09-20 16:00:00+00:00,1622.26,214.4,0.5212,0.2517,20.29,27125.0,2.909e-05,0.0,1.316e-05,6.75e-06,-9.609e-05,-9.91e-06
2023-09-21 08:00:00+00:00,1583.63,210.7,0.5051,0.2484,19.6,26584.02,7.655e-05,0.0,0.0001,-0.00018668,-6.489e-05,4.303e-05
2023-09-21 16:00:00+00:00,1583.94,210.8,0.5071,0.2449,19.46,26568.08,-6.38e-06,0.0,9.138e-05,-0.00013926,0.0001,7.429e-05
2023-09-22 00:00:00+00:00,1595.65,211.5,0.5117,0.2456,19.63,26674.8,2.241e-05,0.0,7.371e-05,8.523e-05,1.075e-05,-6.2e-07
2023-09-22 08:00:00+00:00,1593.43,210.7,0.5107,0.2444,19.47,26631.01,2.865e-05,0.0,0.0001,0.0001,1.389e-05,1.034e-05
2023-09-22 16:00:00+00:00,1593.08,211.1,0.5122,0.2449,19.43,26580.14,3.523e-05,0.0,0.0001,0.0001,4.359e-05,2.136e-05
2023-09-23 00:00:00+00:00,1594.45,210.8,0.512,0.2455,19.52,26585.31,2.817e-05,0.0,4.264e-05,0.0001,5.987e-05,6.676e-05
2023-09-23 08:00:00+00:00,1590.47,210.6,0.5099,0.2454,19.32,26581.55,2.963e-05,0.0,0.0001,0.0001,0.0001,1.556e-05
2023-09-23 16:00:00+00:00,1593.86,210.5,0.5076,0.2461,19.49,26575.96,2.321e-05,0.0,3.934e-05,0.0001,5.94e-05,2.09e-06
2023-09-24 00:00:00+00:00,1591.91,210.3,0.5081,0.2455,19.62,26563.44,2.991e-05,0.0,4.218e-05,0.0001,8.557e-05,-1.392e-05
2023-09-24 08:00:00+00:00,1590.64,210.7,0.5094,0.2452,19.53,26578.06,-5.58e-06,0.0,0.0001,0.0001,8.1e-06,4.721e-05
2023-09-24 16:00:00+00:00,1580.71,208.3,0.5021,0.2427,19.36,26248.38,4.671e-05,0.0,0.0001,0.0001,6.559e-05,2.887e-05
2023-09-25 00:00:00+00:00,1581.25,209.4,0.4962,0.2451,19.48,26189.21,2.857e-05,0.0,3.094e-05,0.0001,1.511e-05,-1.26e-05
2023-09-25 08:00:00+00:00,1584.64,209.0,0.4992,0.2451,19.57,26243.72,4.305e-05,0.0,0.0001,0.0001,-3.233e-05,8.565e-05
2023-09-25 16:00:00+00:00,1588.33,209.9,0.5056,0.2459,19.39,26304.81,5.13e-05,0.0,3.846e-05,0.0001,2.778e-05,4.792e-05
2023-09-26 00:00:00+00:00,1588.9,212.4,0.5019,0.2462,19.33,26272.01,6.471e-05,0.0,-1.372e-05,0.0001,1.913e-05,-3.91e-05
2023-09-26 08:00:00+00:00,1582.99,210.9,0.5004,0.2448,19.17,26126.66,1.558e-05,4.495e-05,5.469e-05,9.438e-05,-6.278e-05,-1.215e-05
2023-09-26 16:00:00+00:00,1594.01,212.6,0.5019,0.2455,19.03,26221.67,5.673e-05,5.343e-05,1.789e-05,7.848e-05,1.89e-05,5.626e-05
2023-09-27 00:00:00+00:00,1592.47,213.2,0.4998,0.2448,18.95,26246.34,0.0001,2.201e-05,-3.323e-05,0.0001,7.51e-05,9.944e-05
2023-09-27 16:00:00+00:00,1598.64,212.0,0.4993,0.2446,19.14,26372.99,4.982e-05,0.0,4.781e-05,0.0001,2.165e-05,2.074e-05
2023-09-28 00:00:00+00:00,1619.35,213.1,0.4974,0.2451,19.22,26459.99,8.17e-06,7.853e-05,7.45e-05,5.317e-05,-0.00025005,6.74e-06
2023-09-28 08:00:00+00:00,1652.58,215.6,0.505,0.2493,19.59,27020.0,4.301e-05,2.381e-05,0.0001,8.208e-05,4.959e-05,-1.581e-05
2023-09-28 16:00:00+00:00,1652.99,215.0,0.5098,0.2489,19.96,27021.39,2.239e-05,0.0,0.0001,0.0001,0.0001,-4.732e-05
2023-09-29 00:00:00+00:00,1686.2,216.9,0.5081,0.2522,20.27,27179.98,-3.93e-06,5.45e-06,5.692e-05,0.0001,-8.879e-05,-3.894e-05
2023-09-29 08:00:00+00:00,1672.25,215.9,0.5321,0.2549,20.34,26888.57,4.429e-05,0.0,0.0001,0.0001,3.522e-05,-2.567e-05
2023-09-29 16:00:00+00:00,1667.45,215.2,0.5215,0.2494,20.28,26906.96,1.2e-07,0.0,0.0001,5.024e-05,-8.995e-05,4.76e-06
2023-09-30 00:00:00+00:00,1671.94,214.5,0.5152,0.2503,20.31,26931.75,9.07e-06,0.0,4.835e-05,0.0001,-9.192e-05,6.43e-06
2023-09-30 08:00:00+00:00,1683.33,215.8,0.5167,0.2529,21.43,26996.29,-2.413e-05,0.0,9.904e-05,0.0001,-0.00013968,1.864e-05
2023-09-30 16:00:00+00:00,1670.89,214.6,0.5149,0.254,21.37,26962.56,1.168e-05,0.0,0.0001,0.0001,-0.00033235,1.525e-05
2023-10-01 00:00:00+00:00,1678.44,214.9,0.5178,0.2558,21.37,27107.95,-1.276e-05,0.0,0.0001,0.0001,-0.00015019,2.95e-06
2023-10-01 08:00:00+00:00,1684.03,215.7,0.5191,0.2604,23.1,27153.18,8.22e-06,7.729e-05,0.0001,0.0001,-0.00024577,-6.19e-06
2023-10-01 16:00:00+00:00,1733.79,218.2,0.5241,0.2659,23.87,27992.57,3.599e-05,9.797e-05,0.0001,6.517e-05,4.55e-05,-2.263e-05
2023-10-02 00:00:00+00:00,1730.42,219.9,0.5224,0.2665,24.33,28311.91,0.0001,5.97e-05,0.0001,4.196e-05,0.0001,5.831e-05
2023-10-02 08:00:00+00:00,1691.6,216.2,0.5175,0.2639,24.06,28026.31,6.308e-05,2.968e-05,8.613e-05,-3.202e-05,-5.358e-05,7.28e-06
2023-10-02 16:00:00+00:00,1662.4,214.6,0.5123,0.2591,23.37,27494.51,6.372e-05,3.182e-05,7.143e-05,-4.76e-05,7.399e-05,-1.477e-05
2023-10-03 00:00:00+00:00,1662.42,215.3,0.5101,0.2628,23.82,27540.64,3.9e-07,0.0,3.276e-05,8.874e-05,0.0001,4.172e-05
2023-10-03 08:00:00+00:00,1648.46,213.5,0.5078,0.2618,23.99,27345.0,1.728e-05,0.0,9.73e-05,7.462e-05,-9.329e-05,1.667e-05
2023-10-03 16:00:00+00:00,1656.88,213.5,0.539,0.261,23.6,27426.46,7.087e-05,0.0,9.28e-05,0.0001,-0.00016715,2.5e-05
2023-10-04 00:00:00+00:00,1644.77,212.2,0.5322,0.2564,23.17,27453.78,4.62e-05,0.0,-1.633e-05,6.572e-05,-0.00020449,6.031e-05
2023-10-04 08:00:00+00:00,1632.63,211.8,0.5288,0.2554,22.69,27404.22,7.38e-06,0.0,9.41e-05,0.0001,-0.00014362,6.2e-05
2023-10-04 16:00:00+00:00,1646.58,213.4,0.5326,0.2589,23.13,27778.57,2.618e-05,0.0,0.0001,3.181e-05,1.008e-05,-2.857e-05
2023-10-05 00:00:00+00:00,1636.07,212.4,0.5232,0.2579,23.01,27607.98,2.065e-05,0.0,-4.955e-05,5.45e-05,-0.00019583,-3.807e-05
2023-10-05 08:00:00+00:00,1618.3,211.2,0.5189,0.26,22.8,27555.0,2.685e-05,5.114e-05,0.0001,6.92e-06,-0.00010441,-4.268e-05
2023-10-06 00:00:00+00:00,1630.89,212.5,0.5199,0.2637,23.34,27638.52,0.0001,0.0,-7.83e-06,0.0001,-0.00014401,-1.106e-05
2023-10-06 08:00:00+00:00,1642.86,212.6,0.5245,0.2642,23.51,27941.12,8.473e-05,5.307e-05,7.523e-05,5.373e-05,-1.702e-05,1.436e-05
2023-10-06 16:00:00+00:00,1645.03,213.4,0.5255,0.2646,23.41,27931.09,5.905e-05,0.0,0.0001,7.001e-05,6.028e-05,-3.149e-05
2023-10-07 00:00:00+00:00,1636.78,213.4,0.5225,0.2604,23.53,27890.8,8.468e-05,0.0,-9.48e-06,0.0001,1.517e-05,2.124e-05
2023-10-07 08:00:00+00:00,1638.55,212.6,0.5226,0.2589,23.34,27939.8,3.736e-05,5.017e-05,0.0001,0.0001,-3.624e-05,2.849e-05
2023-10-07 16:00:00+00:00,1633.57,212.3,0.5216,0.2587,23.3,27956.67,3.615e-05,0.0,1.9e-05,0.0001,-0.00013829,2.083e-05
2023-10-08 00:00:00+00:00,1628.88,211.6,0.5217,0.2563,23.33,27905.61,9.048e-05,5.667e-05,9.922e-05,0.0001,-7.284e-05,3.14e-06
2023-10-08 16:00:00+00:00,1632.84,211.4,0.5174,0.2563,23.22,27917.05,9.791e-05,0.0,5.941e-05,9.134e-05,-2.324e-05,5.163e-05
2023-10-09 00:00:00+00:00,1620.73,211.0,0.5145,0.2569,22.99,27813.27,0.0001,0.0,6.01e-05,1.833e-05,-2.043e-05,3.992e-05
2023-10-09 08:00:00+00:00,1586.29,206.8,0.4986,0.2506,22.2,27443.31,6.572e-05,0.0,4.411e-05,0.0001,-0.00010232,3.515e-05
2023-10-09 16:00:00+00:00,1580.13,205.8,0.5027,0.2513,22.1,27590.12,3.935e-05,0.0,-0.00012776,-8.321e-05,-8.685e-05,7.838e-05
2023-10-10 00:00:00+00:00,1590.23,208.6,0.5001,0.2525,22.33,27651.45,6.268e-05,0.0,-0.00013479,9.1e-05,-0.00026515,6.349e-05
2023-10-10 08:00:00+00:00,1567.84,207.3,0.4943,0.2479,21.98,27408.01,8.857e-05,0.0,-7.429e-05,9.257e-05,-0.00011672,1.894e-05
2023-10-10 16:00:00+00:00,1567.63,208.6,0.4965,0.249,22.11,27390.12,5.511e-05,0.0,7.925e-05,5.742e-05,-4.739e-05,4.548e-05
2023-10-11 00:00:00+00:00,1557.01,206.1,0.4825,0.2456,22.02,27021.95,2.257e-05,0.0,-6.292e-05,7.329e-05,-8.746e-05,5.918e-05
2023-10-11 08:00:00+00:00,1559.44,205.3,0.4832,0.2466,21.99,26779.46,5.392e-05,0.0,0.0001,0.0001,-1.27e-05,8.33e-05
2023-10-11 16:00:00+00:00,1566.87,206.6,0.4888,0.2481,22.01,26875.52,4.725e-05,0.0,5.183e-05,8.775e-05,-0.00010217,6.319e-05
2023-10-12 00:00:00+00:00,1559.32,205.4,0.482,0.2458,21.64,26810.66,4.026e-05,0.0,-3.108e-05,0.0001,-5.206e-05,0.0001
2023-10-12 08:00:00+00:00,1541.67,205.6,0.4779,0.2447,21.27,26675.0,2.69e-05,0.0,3.995e-05,7.215e-05,5.051e-05,2.661e-05
2023-10-12 16:00:00+00:00,1539.61,205.1,0.483,0.246,21.28,26759.63,7.112e-05,0.0,0.0001,0.0001,-4.469e-05,7.304e-05
2023-10-13 00:00:00+00:00,1549.55,206.3,0.4826,0.2464,21.39,26875.0,3.69e-05,0.0,8.69e-05,9.671e-05,-4.739e-05,2.294e-05
2023-10-13 08:00:00+00:00,1539.64,205.6,0.4811,0.2465,21.43,26706.83,3.476e-05,0.0,5.762e-05,8.719e-05,-7.419e-05,2.039e-05
2023-10-13 16:00:00+00:00,1552.16,206.1,0.4851,0.2458,21.84,26862.0,2.693e-05,0.0,0.0001,-7.25e-06,-7.301e-05,2.326e-05
2023-10-14 00:00:00+00:00,1547.78,206.3,0.4838,0.2451,22.05,26868.8,1.068e-05,0.0,2.301e-05,-3.828e-05,-0.00015669,1.05e-06
2023-10-14 08:00:00+00:00,1556.23,206.8,0.4875,0.2476,22.08,26942.56,3.108e-05,0.0,5.873e-05,-7.121e-05,-0.0003452,2.211e-05
2023-10-14 16:00:00+00:00,1554.94,206.5,0.4865,0.247,22.0,26852.48,6.65e-05,0.0,0.0001,7.798e-05,-4.015e-05,2.456e-05
2023-10-15 00:00:00+00:00,1554.95,207.4,0.4864,0.2476,21.94,26882.52,7.083e-05,0.0,6.883e-05,0.0001,-7.073e-05,-1.509e-05
2023-10-15 08:00:00+00:00,1553.89,209.3,0.487,0.2461,21.73,26898.87,5.253e-05,0.0,8.294e-05,0.0001,-1.29e-06,4.292e-05
2023-10-15 16:00:00+00:00,1557.77,209.7,0.4874,0.2473,21.93,27154.15,2.062e-05,0.0,9.985e-05,-5.584e-05,2.222e-05,2.224e-05
2023-10-16 00:00:00+00:00,1578.73,212.8,0.4933,0.2519,22.82,27849.06,5.18e-05,0.0,7.8e-06,1.477e-05,-0.00010829,5.11e-06
2023-10-16 08:00:00+00:00,1577.6,212.7,0.4921,0.2501,23.15,28064.16,4.393e-05,0.0,4.081e-05,8.026e-05,-6.321e-05,2.8e-07
2023-10-16 16:00:00+00:00,1599.42,214.6,0.4978,0.2513,23.95,28500.78,8.412e-05,1.842e-05,0.0001,-3.201e-05,-0.00013087,9.644e-05
2023-10-17 00:00:00+00:00,1590.38,213.6,0.4915,0.2506,24.09,28430.63,1.957e-05,7.755e-05,1.235e-05,-1.978e-05,8.45e-06,2.04e-06
2023-10-17 08:00:00+00:00,1575.51,212.1,0.4902,0.2474,23.89,28461.72,2.557e-05,0.00010058,0.0001,-4.308e-05,-0.00014135,1.493e-05
2023-10-17 16:00:00+00:00,1565.01,211.4,0.4912,0.2463,23.93,28395.91,6.742e-05,0.0,0.0001,-1.622e-05,2.264e-05,-2.311e-05
2023-10-18 00:00:00+00:00,1572.47,212.5,0.4891,0.2463,23.89,28494.55,5.947e-05,0.0,1.705e-05,-0.00011015,7.478e-05,-3.343e-05
2023-10-18 08:00:00+00:00,1570.1,211.7,0.4873,0.245,23.68,28247.45,1.385e-05,0.0,8.668e-05,-4.552e-05,-2.937e-05,-1.216e-05
2023-10-18 16:00:00+00:00,1563.44,210.2,0.4878,0.243,23.42,28320.0,6.495e-05,0.0,8.866e-05,-8.345e-05,9.438e-05,1.644e-05
2023-10-19 00:00:00+00:00,1551.91,210.1,0.4799,0.242,23.86,28330.82,4.251e-05,0.0,-9.86e-06,-4.499e-05,1.267e-05,-1.028e-05
2023-10-19 16:00:00+00:00,1566.57,211.2,0.5197,0.2469,24.93,28713.71,5.842e-05,0.0,-7.16e-06,-7.883e-05,-0.00018428,-0.00011006
2023-10-20 00:00:00+00:00,1583.5,212.4,0.5096,0.2483,26.24,29240.51,3.868e-05,6.957e-05,-6.544e-05,8.48e-06,-1.42e-05,-9.272e-05
2023-10-20 16:00:00+00:00,1603.89,212.1,0.5149,0.2512,27.03,29669.04,7.072e-05,4.644e-05,0.0001,-2.747e-05,-6.18e-06,2.687e-05
2023-10-21 00:00:00+00:00,1606.59,212.8,0.5174,0.2525,28.08,29695.8,4.902e-05,0.0,-1.113e-05,-8.124e-05,-8.888e-05,-1.585e-05
2023-10-21 08:00:00+00:00,1628.7,214.3,0.5235,0.2597,29.04,29937.36,1.735e-05,4.906e-05,7.845e-05,0.0001,-9.934e-05,4.374e-05
2023-10-21 16:00:00+00:00,1628.94,214.2,0.5208,0.2586,29.32,29909.8,3.771e-05,0.00013226,5.525e-05,0.0001,6.969e-05,5.827e-05
2023-10-22 00:00:00+00:00,1630.3,214.3,0.5164,0.2575,28.8,29816.26,7.554e-05,0.00014634,0.0001,0.0001,-9.897e-05,2.567e-05
2023-10-22 08:00:00+00:00,1625.75,214.2,0.5184,0.2574,28.43,29825.6,2.649e-05,5.499e-05,9.874e-05,9.35e-06,-4.073e-05,2.579e-05
2023-10-22 16:00:00+00:00,1663.7,217.8,0.5226,0.2639,29.05,29992.46,6.03e-06,0.00010372,3.21e-05,4.123e-05,5.08e-05,3.115e-05
2023-10-23 00:00:00+00:00,1676.15,219.5,0.5238,0.2633,30.1,30518.02,9.262e-05,0.00016356,0.0001,6.354e-05,2.37e-06,8.25e-05
2023-10-24 00:00:00+00:00,1808.99,227.6,0.5404,0.28,31.25,33999.98,0.0001,0.00018908,0.0001,0.0001,0.0001,0.0001
2023-10-24 08:00:00+00:00,1778.19,223.9,0.5539,0.2778,30.89,33668.9,0.0001,0.00012343,0.0001,0.0001,0.0001,0.0001
2023-10-24 16:00:00+00:00,1784.98,225.2,0.5588,0.2792,30.17,33922.73,0.0001,8.84e-05,0.0001,0.0001,0.0001,0.0001
2023-10-25 00:00:00+00:00,1769.23,224.9,0.5439,0.2782,30.96,33857.53,0.0001,9.778e-05,0.0001,0.0001,0.0001,0.0001
2023-10-25 08:00:00+00:00,1806.24,227.3,0.5585,0.2884,33.41,34839.8,0.0001,7.814e-05,0.0001,0.0001,0.0001,0.0001
2023-10-26 08:00:00+00:00,1778.24,221.1,0.5475,0.2858,31.32,34044.43,0.0001,0.0003727,0.0001,0.0001,0.0001,0.0001
2023-10-26 16:00:00+00:00,1803.38,223.2,0.5533,0.2872,32.77,34151.66,0.0001,8.304e-05,0.0001,0.0001,4.969e-05,0.0001
2023-10-27 00:00:00+00:00,1776.77,223.2,0.5453,0.2818,32.34,33942.0,0.0001,8.69e-05,0.0001,0.0001,0.0001,0.0001
2023-10-27 08:00:00+00:00,1782.8,226.1,0.5547,0.2918,32.21,33999.48,0.0001,0.00020316,0.0001,0.0001,0.0001,0.0001
2023-10-27 16:00:00+00:00,1779.4,224.1,0.543,0.2893,31.73,33892.02,0.0001,0.00016698,0.0001,0.0001,0.0001,0.0001
2023-10-28 00:00:00+00:00,1787.55,227.3,0.5449,0.2933,32.28,34044.99,0.0001,5.912e-05,0.0001,0.0001,0.0001,0.0001
2023-10-28 16:00:00+00:00,1776.2,225.7,0.5446,0.2909,31.63,34081.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-10-29 00:00:00+00:00,1783.11,225.8,0.547,0.2921,32.29,34076.61,0.0001,1.209e-05,0.0001,0.0001,0.0001,0.0001
2023-10-29 08:00:00+00:00,1792.19,226.5,0.5565,0.2967,32.63,34449.99,0.0001,2.392e-05,0.0001,0.0001,0.0001,0.0001
2023-10-29 16:00:00+00:00,1795.14,227.1,0.5561,0.2954,32.83,34525.89,0.0001,0.00011465,0.0001,0.0001,0.0001,0.0001
2023-10-30 00:00:00+00:00,1787.15,226.0,0.5528,0.2935,32.56,34193.46,0.0001,0.00011571,0.0001,0.0001,0.0001,0.0001
2023-10-30 08:00:00+00:00,1819.54,228.4,0.5779,0.3017,35.04,34656.32,0.0001,0.0,0.0001,0.0001,9.376e-05,0.0001
2023-10-30 16:00:00+00:00,1809.04,228.0,0.578,0.3031,34.94,34474.73,0.0001,0.00021025,0.00011666,0.0001,0.0001,0.0001
2023-10-31 08:00:00+00:00,1791.46,224.4,0.5951,0.2895,36.1,34272.19,0.0001,9.373e-05,0.0001,0.0001,0.0001,0.0001
2023-10-31 16:00:00+00:00,1814.67,226.2,0.5996,0.293,38.4,34639.77,0.0001,6.436e-05,0.0001,0.0001,4.712e-05,0.0001
2023-11-01 00:00:00+00:00,1804.64,224.5,0.5986,0.2874,38.46,34451.28,0.0001,3.32e-05,0.0001,0.0001,5.676e-05,0.0001
2023-11-01 08:00:00+00:00,1792.3,223.2,0.597,0.2886,40.66,34291.94,0.0001,9.291e-05,0.0001,0.0001,-4.06e-05,0.0001
2023-11-01 16:00:00+00:00,1846.99,227.9,0.6085,0.3071,41.15,35421.43,0.0001,6.57e-06,0.0001,0.0001,-0.00041129,0.0001
2023-11-02 08:00:00+00:00,1803.2,229.6,0.6039,0.3003,40.03,34640.01,0.00020558,0.0002308,0.0001179,0.00012878,0.0001,0.0001
2023-11-02 16:00:00+00:00,1800.8,231.9,0.6054,0.323,40.23,34941.59,0.0001,0.00018876,0.00017218,0.0001,0.0001,0.0001
2023-11-03 00:00:00+00:00,1798.65,229.7,0.5962,0.323,39.02,34464.97,0.0001,0.00031866,0.00010423,0.0001,0.0001,0.0001
2023-11-03 08:00:00+00:00,1813.01,229.4,0.6115,0.3206,39.79,34763.71,0.0001,0.00015085,0.0001,0.0001,0.0001,0.0001
2023-11-03 16:00:00+00:00,1832.71,230.2,0.6121,0.3292,39.45,34716.78,0.0001,0.0,0.00019081,0.0001,0.0001,0.0001
2023-11-04 00:00:00+00:00,1833.94,231.8,0.6141,0.3252,41.72,34767.99,0.0001,0.00014468,0.0001,0.0001,0.0001,0.0001
2023-11-04 08:00:00+00:00,1831.77,234.8,0.6101,0.3218,41.28,34709.91,0.0001,0.00011035,0.00012373,0.0001,0.0001,0.0001
2023-11-04 16:00:00+00:00,1855.54,237.1,0.6149,0.3278,42.41,35062.07,0.0001,0.00020234,0.0001,0.0001,0.0001,0.0001
2023-11-05 00:00:00+00:00,1884.66,244.5,0.6222,0.335,41.57,35162.46,0.0001,3.718e-05,0.0001,0.0001,0.0001,0.0001
2023-11-05 08:00:00+00:00,1874.35,240.8,0.6442,0.3416,40.72,34882.92,0.0001,0.00011953,0.00032222,0.0001,0.0001,0.0001
2023-11-05 16:00:00+00:00,1891.71,244.0,0.6607,0.3419,41.15,35011.88,0.0001,0.0,0.0001843,0.0001,0.0001,0.0001
2023-11-06 00:00:00+00:00,1878.34,244.3,0.6813,0.3449,39.93,34904.72,0.0001,0.0001156,0.0001,0.0001,0.0001,0.0001
2023-11-06 16:00:00+00:00,1900.95,255.1,0.7148,0.3624,42.16,35046.09,0.0001,0.00028825,0.00011051,0.0001,0.00015286,0.0001
2023-11-07 08:00:00+00:00,1863.1,244.5,0.6718,0.3401,41.21,34721.23,0.0001,0.00012425,0.00017964,0.0001,0.0001,0.0001
2023-11-07 16:00:00+00:00,1885.27,246.2,0.685,0.3512,42.93,35399.12,0.0001,0.00018195,0.0001967,0.0001,0.00020579,0.0001
2023-11-08 00:00:00+00:00,1875.01,245.9,0.674,0.3562,43.49,35226.4,0.0001,0.00024655,0.0001,0.0001,0.00017143,0.0001
2023-11-08 08:00:00+00:00,1889.12,245.9,0.6842,0.3553,42.77,35225.68,0.0001,0.00032454,0.00012297,0.0001,0.0001,0.0001
2023-11-08 16:00:00+00:00,1888.12,246.7,0.6869,0.3577,43.13,35624.72,0.0001,0.00015094,0.0001,0.0001,0.0001,0.0001
2023-11-09 00:00:00+00:00,1911.38,248.5,0.695,0.3661,43.9,36533.04,0.0001,2.084e-05,0.0001,0.0001,0.0001,0.0001
2023-11-09 08:00:00+00:00,2035.02,251.8,0.6863,0.3774,46.4,37084.02,0.0001,0.00026824,0.00017407,0.0001,0.0001,0.0001
2023-11-09 16:00:00+00:00,2121.32,251.6,0.6665,0.3684,45.29,36701.09,0.00071131,0.0002366,0.00040147,0.00019956,0.00028089,0.00020027
2023-11-10 00:00:00+00:00,2101.44,251.5,0.6533,0.3753,47.55,36439.98,0.00027525,0.0,0.0001,0.0001,0.0001,0.0001
2023-11-10 08:00:00+00:00,2089.93,249.8,0.647,0.3674,50.87,37082.14,0.00041432,0.00034888,0.00044107,0.0001,0.00015368,0.00011682
2023-11-10 16:00:00+00:00,2077.72,251.0,0.6595,0.3859,56.67,37301.63,0.00012656,1.874e-05,0.00015409,0.0001,0.00011529,0.0001
